hour_utc,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,surface_pressure,wind_speed_10m,wind_direction_10m,wind_speed_100m,boundary_layer_height
2022-09-26T16,33.6,62.9,51.5,20.0,5.0,25.7,86,0.0,16,983.9,7.4,293,16.6,160.0
2022-09-26T17,37.0,67.5,53.6,13.0,4.9,25.1,88,0.0,3,984.2,5.9,284,14.3,85.0
2022-09-26T18,38.5,69.2,53.3,8.0,4.6,24.4,92,0.0,0,983.9,5.1,262,11.5,45.0
2022-09-26T19,38.3,68.2,49.5,9.0,4.2,23.8,94,0.0,0,983.7,5.5,259,13.1,35.0
2022-09-26T20,38.3,68.0,43.2,12.0,3.7,23.1,96,0.0,0,983.1,5.1,278,12.2,35.0
2022-09-26T21,39.6,69.6,35.9,16.0,3.3,22.6,98,0.0,1,982.6,5.1,321,10.5,40.0
2022-09-26T22,41.9,73.1,33.0,16.0,3.4,22.1,99,0.0,1,982.5,6.4,317,9.2,45.0
2022-09-26T23,44.0,76.6,31.1,14.0,3.7,21.9,100,0.0,0,982.5,5.4,290,9.7,55.0
2022-09-27T00,46.0,80.1,30.5,12.0,3.7,22.3,98,0.0,0,983.0,4.5,299,11.7,55.0
2022-09-27T01,45.1,77.8,28.9,20.0,3.7,22.8,97,0.0,0,983.4,5.4,307,12.7,60.0
2022-09-27T02,43.8,75.4,26.4,32.0,3.7,24.2,92,0.0,0,984.0,5.1,278,12.1,110.0
2022-09-27T03,36.6,67.8,21.8,52.0,3.8,26.1,84,0.0,0,984.4,5.6,297,8.1,260.0
2022-09-27T04,31.9,64.0,16.5,73.0,3.7,28.0,74,0.0,0,984.6,6.9,313,8.9,500.0
2022-09-27T05,28.4,60.1,10.0,98.0,3.7,29.5,67,0.0,0,984.7,7.1,311,8.9,755.0
2022-09-27T06,25.6,56.6,3.4,123.0,3.6,30.7,61,0.0,20,984.2,10.2,302,13.1,960.0
2022-09-27T07,24.0,54.6,1.2,129.0,3.6,31.4,57,0.0,3,983.6,11.0,302,13.9,1180.0
2022-09-27T08,23.2,54.0,0.5,129.0,3.5,31.8,55,0.0,10,982.5,10.7,310,13.8,1290.0
2022-09-27T09,22.6,53.1,2.9,121.0,3.4,32.0,54,0.0,12,981.6,11.2,312,14.0,1375.0
2022-09-27T10,22.3,52.4,7.8,110.0,3.3,31.7,54,0.0,9,981.1,11.0,308,14.1,1525.0
2022-09-27T11,22.8,52.3,15.1,94.0,3.2,31.4,55,0.0,12,981.0,10.0,311,14.1,425.0
2022-09-27T12,26.2,48.7,24.4,85.0,3.6,29.4,74,0.0,8,981.5,3.3,354,7.9,335.0
2022-09-27T13,34.9,61.0,41.1,64.0,4.9,27.9,73,0.0,28,981.5,6.4,317,12.2,125.0
2022-09-27T14,44.2,74.5,64.8,34.0,6.7,27.2,74,0.0,18,982.0,5.7,325,13.7,75.0
2022-09-27T15,51.8,85.7,88.3,3.0,9.4,26.7,77,0.0,7,982.6,7.7,332,17.1,55.0
2022-09-27T16,59.6,97.3,92.0,0.0,11.9,25.4,84,0.0,7,982.9,5.8,338,12.4,35.0
2022-09-27T17,68.0,109.7,88.9,0.0,14.7,24.8,87,0.0,4,982.7,6.0,343,9.0,25.0
2022-09-27T18,73.8,117.6,82.0,0.0,17.5,25.2,82,0.0,6,982.6,3.3,13,6.5,20.0
2022-09-27T19,75.0,117.6,76.7,0.0,17.0,24.9,84,0.0,7,982.3,1.9,112,4.0,20.0
2022-09-27T20,74.5,115.9,70.0,0.0,15.4,24.2,88,0.0,3,982.0,1.5,225,1.1,20.0
2022-09-27T21,77.1,119.2,62.3,0.0,17.3,23.3,93,0.0,1,981.7,2.9,277,2.1,20.0
2022-09-27T22,84.1,129.5,57.0,0.0,26.1,23.1,94,0.0,1,981.4,2.6,286,2.3,15.0
2022-09-27T23,95.2,145.8,52.3,0.0,38.5,22.7,96,0.0,1,981.5,3.3,257,1.8,15.0
2022-09-28T00,97.3,153.7,78.2,0.0,43.7,23.1,96,0.0,0,982.3,4.2,250,7.4,15.0
2022-09-28T01,100.6,156.5,75.9,9.0,43.7,23.7,93,0.0,0,982.7,4.7,266,9.4,15.0
2022-09-28T02,92.7,145.8,72.4,23.0,43.6,25.0,89,0.0,0,983.2,4.0,280,9.5,40.0
2022-09-28T03,71.5,116.4,62.4,51.0,40.1,27.0,81,0.0,0,983.4,4.0,265,5.8,145.0
2022-09-28T04,52.9,89.9,46.5,86.0,32.5,28.9,71,0.0,0,983.7,6.1,270,7.9,380.0
2022-09-28T05,42.6,75.2,26.0,128.0,22.0,30.3,63,0.0,0,983.6,8.0,275,9.7,575.0
2022-09-28T06,37.8,69.6,5.1,169.0,10.9,31.3,57,0.0,0,983.3,7.7,281,9.5,750.0
2022-09-28T07,35.4,68.0,0.0,175.0,7.5,32.2,52,0.0,6,982.7,8.2,293,10.0,985.0
2022-09-28T08,33.8,67.1,0.0,168.0,6.6,32.6,49,0.0,6,981.8,9.0,299,11.1,1445.0
2022-09-28T09,32.2,65.4,3.4,152.0,6.1,32.8,46,0.0,10,980.6,9.5,299,12.1,1520.0
2022-09-28T10,31.1,63.6,8.2,137.0,5.3,32.6,45,0.0,17,980.0,10.0,300,12.9,1520.0
2022-09-28T11,31.5,63.6,15.4,118.0,4.8,31.9,50,0.0,3,979.6,7.9,300,11.8,690.0
2022-09-28T12,36.6,64.5,26.4,92.0,5.4,29.9,63,0.0,8,980.0,6.4,333,14.7,300.0
2022-09-28T13,44.4,74.3,37.9,75.0,6.1,27.8,73,0.0,24,980.3,6.5,357,15.5,95.0
2022-09-28T14,49.6,80.3,54.3,51.0,7.1,27.0,76,0.0,7,980.6,6.5,354,16.3,75.0
2022-09-28T15,53.1,85.0,72.5,24.0,9.5,26.3,79,0.0,13,981.1,5.6,345,15.5,70.0
2022-09-28T16,57.3,91.3,78.8,14.0,12.1,25.3,87,0.0,2,981.4,7.3,351,11.2,65.0
2022-09-28T17,64.3,102.7,81.9,10.0,15.4,25.4,85,0.0,1,981.6,5.5,337,9.1,55.0
2022-09-28T18,72.9,116.2,83.9,6.0,20.9,24.7,89,0.0,1,981.6,5.9,322,9.0,45.0
2022-09-28T19,81.5,129.0,84.6,4.0,26.6,25.2,86,0.0,0,981.6,2.9,270,5.9,35.0
2022-09-28T20,90.3,142.0,84.0,3.0,33.2,23.8,93,0.0,0,981.5,4.4,215,5.0,35.0
2022-09-28T21,98.3,154.1,82.9,3.0,41.0,23.3,95,0.0,0,981.4,4.6,231,7.6,35.0
2022-09-28T22,105.2,164.4,81.6,2.0,44.9,23.0,96,0.0,0,981.1,4.7,261,8.0,30.0
2022-09-28T23,111.5,173.2,79.9,0.0,48.0,22.6,97,0.0,0,981.0,5.8,300,6.8,25.0
2022-09-29T00,92.0,143.9,50.4,19.0,21.0,22.7,96,0.0,0,981.8,4.7,302,6.3,20.0
2022-09-29T01,95.9,148.5,45.0,34.0,19.9,23.4,92,0.0,0,982.5,3.9,292,7.9,20.0
2022-09-29T02,91.5,142.0,37.4,56.0,18.3,24.7,88,0.0,1,983.2,4.0,280,8.6,50.0
2022-09-29T03,70.1,109.7,26.9,89.0,16.0,26.8,80,0.0,0,983.6,5.8,274,8.0,170.0
2022-09-29T04,56.1,87.8,19.3,117.0,14.2,28.6,73,0.0,0,983.9,7.3,281,9.2,465.0
2022-09-29T05,53.0,83.6,11.6,149.0,12.2,30.1,66,0.0,0,983.9,9.1,288,11.7,805.0
2022-09-29T06,48.3,78.5,4.0,177.0,10.0,31.3,58,0.0,0,983.6,11.6,296,14.5,1115.0
2022-09-29T07,45.2,76.4,1.4,181.0,8.8,32.1,53,0.0,15,982.7,13.0,309,16.7,1350.0
2022-09-29T08,42.1,74.5,0.7,174.0,7.9,32.5,50,0.0,3,981.9,14.3,319,18.4,1420.0
2022-09-29T09,39.9,72.6,3.4,159.0,6.9,32.6,48,0.0,7,981.1,14.6,320,19.1,1445.0
2022-09-29T10,38.8,72.2,8.7,144.0,6.2,32.5,46,0.0,11,980.4,14.3,317,19.3,1420.0
2022-09-29T11,39.8,74.3,16.5,125.0,5.5,31.7,51,0.0,8,980.0,12.0,321,18.6,1225.0
2022-09-29T12,40.0,71.2,24.2,106.0,6.0,30.1,66,0.0,4,980.0,5.8,338,14.0,330.0
2022-09-29T13,47.8,79.2,36.4,87.0,6.1,28.2,73,0.0,2,980.2,5.9,349,14.3,100.0
2022-09-29T14,53.4,85.9,53.9,60.0,6.3,27.2,77,0.0,1,980.8,6.2,350,15.9,75.0
2022-09-29T15,57.3,90.8,71.5,31.0,6.6,26.3,79,0.0,1,981.4,6.0,343,16.4,65.0
2022-09-29T16,59.8,95.0,74.8,23.0,6.7,25.6,82,0.0,0,981.8,7.1,336,15.7,50.0
2022-09-29T17,62.9,99.9,73.3,22.0,6.9,25.5,82,0.0,0,982.1,7.2,342,12.3,35.0
2022-09-29T18,67.1,107.8,69.7,22.0,7.5,26.2,78,0.0,0,982.2,5.4,48,10.0,15.0
2022-09-29T19,72.4,116.4,67.4,21.0,8.4,23.7,90,0.0,1,982.2,4.5,209,1.8,15.0
2022-09-29T20,77.8,125.3,64.5,22.0,9.7,23.1,94,0.0,1,982.0,5.6,220,3.4,15.0
2022-09-29T21,83.8,134.1,60.4,22.0,11.1,22.8,96,0.0,1,981.9,4.2,211,2.1,20.0
2022-09-29T22,89.2,142.0,57.6,20.0,11.8,22.7,95,0.0,1,981.9,3.6,233,4.5,20.0
2022-09-29T23,92.7,147.1,54.8,17.0,12.4,22.5,96,0.0,1,982.0,4.1,255,6.5,20.0
2022-09-30T00,91.7,144.8,46.4,25.0,13.0,22.7,97,0.0,1,982.6,4.3,294,5.5,20.0
2022-09-30T01,90.1,138.8,41.7,37.0,12.5,23.6,92,0.0,1,983.5,1.9,338,4.1,25.0
2022-09-30T02,86.6,132.7,34.9,54.0,11.7,25.0,88,0.0,0,983.9,1.0,315,2.8,50.0
2022-09-30T03,75.0,117.1,25.4,83.0,11.1,27.3,79,0.0,0,984.0,3.7,299,5.2,150.0
2022-09-30T04,60.8,97.1,18.2,113.0,11.4,29.2,70,0.0,0,984.4,7.2,288,8.7,480.0
2022-09-30T05,56.6,92.4,10.8,147.0,12.2,30.5,61,0.0,0,984.3,8.8,289,11.0,855.0
2022-09-30T06,52.6,88.7,3.6,181.0,12.6,31.4,57,0.0,0,983.6,10.8,300,13.2,1100.0
2022-09-30T07,51.0,87.1,1.1,189.0,11.9,32.1,53,0.0,8,982.9,12.5,309,15.9,1335.0
2022-09-30T08,49.0,85.4,0.6,187.0,10.6,32.3,52,0.0,14,982.2,13.2,315,16.8,1490.0
2022-09-30T09,46.7,83.4,3.7,175.0,9.1,32.5,51,0.0,12,981.2,12.7,317,16.3,1500.0
2022-09-30T10,44.8,81.3,8.9,160.0,8.4,32.4,50,0.0,9,980.7,12.8,322,17.1,1430.0
2022-09-30T11,45.2,82.7,16.5,139.0,7.9,32.0,52,0.0,9,980.4,11.1,324,16.2,1280.0
2022-09-30T12,51.1,86.4,25.9,119.0,8.3,30.4,65,0.0,8,980.4,6.2,353,14.2,470.0
2022-09-30T13,58.4,93.4,40.9,95.0,8.4,28.6,71,0.0,10,980.4,6.5,360,16.3,120.0
2022-09-30T14,65.9,103.4,62.1,62.0,8.5,27.8,73,0.0,11,981.0,6.8,3,17.3,85.0
2022-09-30T15,70.5,110.4,83.6,26.0,8.7,27.0,77,0.0,11,981.5,5.9,14,16.5,75.0
2022-09-30T16,74.3,115.9,88.1,16.0,9.0,25.9,85,0.0,7,981.7,7.8,34,13.0,50.0
2022-09-30T17,78.7,123.4,87.0,13.0,9.4,25.8,83,0.0,6,981.8,5.8,60,14.5,25.0
2022-09-30T18,83.4,131.8,81.9,14.0,9.9,25.1,85,0.0,5,981.6,6.4,74,15.0,15.0
2022-09-30T19,87.8,139.2,76.9,15.0,10.3,24.6,88,0.0,4,981.9,5.4,233,5.0,10.0
2022-09-30T20,91.7,145.8,70.0,17.0,10.7,23.6,93,0.0,3,981.2,4.0,175,0.7,15.0
2022-09-30T21,93.4,147.6,59.4,22.0,10.5,23.6,93,0.0,2,980.9,4.9,216,6.6,20.0
2022-09-30T22,90.8,141.6,49.5,26.0,9.2,23.4,93,0.0,0,980.9,5.7,235,11.3,25.0
2022-09-30T23,85.2,131.3,38.5,31.0,7.3,23.1,94,0.0,0,980.9,5.3,242,10.9,35.0
2022-10-01T00,90.3,137.8,42.3,20.0,8.3,23.3,96,0.0,0,981.6,4.7,238,12.2,40.0
2022-10-01T01,81.5,125.3,40.0,27.0,7.4,23.8,93,0.0,0,982.3,3.6,264,11.4,40.0
2022-10-01T02,78.7,121.1,36.6,39.0,6.2,25.2,88,0.0,0,982.9,3.3,264,8.6,65.0
2022-10-01T03,73.8,114.6,30.2,61.0,5.2,27.5,80,0.0,0,983.5,1.8,259,5.1,150.0
2022-10-01T04,55.5,90.3,22.4,90.0,5.6,29.6,69,0.0,0,983.6,3.6,264,4.7,450.0
2022-10-01T05,48.0,79.9,13.0,125.0,6.6,31.1,60,0.0,2,983.4,6.3,283,8.2,825.0
2022-10-01T06,41.2,71.0,3.6,159.0,7.4,32.1,54,0.0,6,982.7,9.2,296,11.6,1210.0
2022-10-01T07,37.0,66.6,0.4,166.0,7.1,32.8,49,0.0,6,981.9,9.9,303,12.3,1550.0
2022-10-01T08,34.1,64.3,0.0,163.0,6.3,33.2,47,0.0,6,980.9,10.2,312,13.0,1660.0
2022-10-01T09,30.2,59.1,3.2,149.0,5.4,33.4,44,0.0,3,980.1,11.0,319,14.0,1725.0
2022-10-01T10,28.2,56.5,10.3,132.0,4.9,33.2,43,0.0,20,979.6,11.3,323,14.8,1690.0
2022-10-01T11,31.0,58.2,20.7,109.0,4.6,32.6,47,0.0,13,979.5,8.9,328,13.7,800.0
2022-10-01T12,38.9,65.4,33.5,85.0,5.4,30.3,63,0.0,15,979.5,5.8,4,13.7,135.0
2022-10-01T13,46.9,76.6,48.6,65.0,6.0,28.1,72,0.0,6,979.6,7.9,30,11.0,55.0
2022-10-01T14,54.9,88.2,70.0,37.0,6.9,27.3,75,0.0,9,979.9,7.8,34,10.6,45.0
2022-10-01T15,61.7,97.6,92.0,8.0,9.5,26.5,79,0.0,9,980.4,6.9,51,9.8,35.0
2022-10-01T16,69.6,109.9,97.4,1.0,14.0,26.2,81,0.0,5,980.6,6.2,69,8.9,30.0
2022-10-01T17,79.6,125.7,97.2,1.0,19.8,26.0,81,0.0,3,981.1,4.8,103,7.1,35.0
2022-10-01T18,88.9,139.7,92.5,3.0,24.6,25.0,83,0.0,1,980.9,6.0,107,8.1,30.0
2022-10-01T19,91.5,143.9,85.5,5.0,23.5,24.4,85,0.0,0,980.7,6.4,137,8.0,25.0
2022-10-01T20,87.1,136.9,75.4,8.0,19.8,24.2,85,0.0,0,980.8,8.0,216,12.7,30.0
2022-10-01T21,81.3,126.2,63.4,11.0,15.4,23.3,87,0.0,0,980.5,5.9,232,15.9,30.0
2022-10-01T22,77.5,120.1,57.0,11.0,13.7,22.6,90,0.0,1,980.2,6.9,227,12.6,20.0
2022-10-01T23,78.7,122.5,51.8,10.0,12.6,23.1,85,0.0,0,980.4,5.2,258,8.4,20.0
2022-10-02T00,92.7,143.9,52.2,4.0,11.1,23.8,87,0.0,0,981.5,2.0,45,3.1,30.0
2022-10-02T01,90.3,139.2,48.4,13.0,9.3,24.0,88,0.0,2,982.2,1.9,248,3.4,40.0
2022-10-02T02,81.0,125.3,42.8,27.0,6.7,25.1,83,0.0,0,982.9,4.2,250,6.2,75.0
2022-10-02T03,64.5,104.3,33.8,50.0,4.1,27.2,75,0.0,0,983.6,3.5,246,5.1,140.0
2022-10-02T04,44.9,82.0,24.9,74.0,3.4,29.3,65,0.0,0,984.1,6.6,257,8.5,265.0
2022-10-02T05,33.1,71.5,14.7,101.0,3.4,30.9,58,0.0,0,984.0,9.0,265,11.5,485.0
2022-10-02T06,28.9,70.1,4.4,128.0,3.8,32.3,50,0.0,0,983.6,10.9,279,13.9,820.0
2022-10-02T07,26.7,70.5,1.2,135.0,4.2,33.1,42,0.0,0,982.9,13.1,291,16.3,1375.0
2022-10-02T08,24.9,69.6,0.5,135.0,4.9,33.4,39,0.0,0,982.1,12.4,300,16.0,1565.0
2022-10-02T09,23.2,66.6,3.2,128.0,5.6,33.6,38,0.0,2,981.2,12.6,307,15.9,1610.0
2022-10-02T10,22.1,63.3,8.5,117.0,5.7,33.4,39,0.0,7,980.8,12.2,315,15.8,1515.0
2022-10-02T11,24.3,63.8,16.3,100.0,5.6,32.4,45,0.0,5,980.5,9.9,316,16.0,1195.0
2022-10-02T12,27.0,62.6,24.5,85.0,5.7,30.5,54,0.0,2,980.3,8.7,315,18.9,295.0
2022-10-02T13,31.2,65.2,31.3,74.0,5.8,28.7,58,0.0,7,980.5,8.9,313,20.6,140.0
2022-10-02T14,33.9,68.7,41.1,59.0,6.0,27.7,58,0.0,3,981.0,9.3,306,22.7,125.0
2022-10-02T15,35.9,70.5,50.1,43.0,6.2,27.0,58,0.0,1,981.7,9.4,310,23.2,130.0
2022-10-02T16,37.7,71.9,50.1,41.0,6.4,26.2,61,0.0,0,981.9,8.7,312,22.0,115.0
2022-10-02T17,39.5,71.7,46.9,42.0,6.5,25.5,65,0.0,0,982.1,7.9,309,20.4,100.0
2022-10-02T18,41.1,71.0,41.7,45.0,6.7,24.8,69,0.0,0,982.0,7.9,313,20.2,90.0
2022-10-02T19,42.7,72.2,38.4,45.0,7.0,24.5,71,0.0,0,981.7,8.4,320,22.0,80.0
2022-10-02T20,45.2,74.7,34.8,44.0,7.3,24.1,74,0.0,0,981.4,8.0,324,21.8,70.0
2022-10-02T21,48.2,78.2,30.4,42.0,7.5,23.4,77,0.0,0,981.2,7.0,305,18.8,60.0
2022-10-02T22,50.4,80.3,27.5,40.0,7.3,23.0,79,0.0,0,981.1,8.4,277,19.1,70.0
2022-10-02T23,50.9,82.2,25.0,37.0,7.0,22.7,81,0.0,0,981.3,9.7,274,21.0,80.0
2022-10-03T00,50.4,80.6,20.2,45.0,9.6,22.7,83,0.0,0,982.0,6.9,276,17.7,90.0
2022-10-03T01,50.2,82.7,21.1,46.0,8.7,23.1,80,0.0,0,982.7,8.9,284,19.6,105.0
2022-10-03T02,49.6,84.3,22.3,47.0,7.5,24.5,75,0.0,0,983.5,11.7,281,23.8,145.0
2022-10-03T03,47.7,82.0,21.5,59.0,6.8,26.8,67,0.0,0,984.0,10.7,282,22.4,240.0
2022-10-03T04,45.8,84.3,17.2,83.0,7.9,29.2,58,0.0,0,984.2,13.3,289,18.6,420.0
2022-10-03T05,41.8,83.6,10.9,116.0,9.8,31.2,50,0.0,0,984.2,17.2,299,23.2,710.0
2022-10-03T06,36.1,78.9,4.2,148.0,11.3,32.5,44,0.0,0,984.0,19.3,307,25.4,1215.0
2022-10-03T07,31.0,74.5,2.0,152.0,10.6,33.2,42,0.0,0,983.5,20.0,308,26.6,1610.0
2022-10-03T08,26.0,70.3,1.2,147.0,8.9,33.7,39,0.0,0,982.7,20.9,314,27.8,1740.0
2022-10-03T09,23.5,68.2,3.0,134.0,7.0,33.8,37,0.0,0,981.9,20.2,319,27.3,1775.0
2022-10-03T10,22.3,66.6,7.4,122.0,6.6,33.5,37,0.0,0,981.6,18.8,324,26.2,1665.0
2022-10-03T11,24.1,68.0,13.7,107.0,6.5,32.4,43,0.0,0,981.3,14.9,328,23.8,1505.0
2022-10-03T12,26.1,66.1,20.5,90.0,8.0,30.4,53,0.0,0,981.2,11.8,333,23.0,645.0
2022-10-03T13,29.7,66.4,28.7,77.0,8.4,28.9,56,0.0,0,981.7,10.5,329,23.4,290.0
2022-10-03T14,32.7,68.0,40.3,58.0,9.1,27.8,58,0.0,0,982.4,9.7,321,23.5,220.0
2022-10-03T15,35.4,69.4,52.5,37.0,9.6,27.0,61,0.0,0,983.1,8.9,320,22.2,140.0
2022-10-03T16,38.5,72.9,56.4,29.0,9.4,26.1,65,0.0,0,983.6,8.1,315,20.9,100.0
2022-10-03T17,41.7,77.8,57.6,25.0,9.0,25.3,68,0.0,0,983.7,7.4,309,19.7,80.0
2022-10-03T18,42.8,78.7,55.4,23.0,8.3,24.8,70,0.0,0,983.4,8.0,306,20.7,70.0
2022-10-03T19,42.8,77.3,49.5,24.0,7.7,24.4,71,0.0,0,983.1,8.2,308,21.4,65.0
2022-10-03T20,43.0,75.4,40.7,28.0,7.1,23.6,74,0.0,0,982.9,6.4,308,19.1,70.0
2022-10-03T21,42.4,72.9,30.9,32.0,6.7,23.0,76,0.0,1,982.7,6.1,310,17.3,70.0
2022-10-03T22,42.3,70.3,27.4,31.0,7.0,23.0,76,0.0,0,982.7,6.6,315,18.7,80.0
2022-10-03T23,43.5,71.0,25.6,29.0,7.7,22.9,75,0.0,0,983.0,7.1,319,19.4,80.0
2022-10-04T00,41.3,67.1,19.4,42.0,10.7,22.7,79,0.0,0,984.2,6.6,347,18.1,90.0
2022-10-04T01,43.1,68.7,21.7,42.0,10.5,23.2,77,0.0,4,984.5,7.1,345,18.3,95.0
2022-10-04T02,44.8,70.5,25.0,43.0,10.3,24.7,72,0.0,2,985.3,9.0,331,18.3,130.0
2022-10-04T03,45.2,72.2,25.8,56.0,10.6,26.8,66,0.0,24,985.8,7.0,325,15.0,225.0
2022-10-04T04,45.1,74.5,20.8,85.0,11.8,29.0,59,0.0,0,986.2,6.8,328,9.5,405.0
2022-10-04T05,41.9,71.9,12.8,125.0,13.4,30.9,53,0.0,0,986.2,9.8,332,12.9,730.0
2022-10-04T06,36.9,67.1,4.5,166.0,15.1,32.4,47,0.0,8,985.7,14.3,342,18.9,990.0
2022-10-04T07,34.0,66.8,1.8,178.0,15.2,33.1,44,0.0,0,984.7,15.2,346,19.6,1175.0
2022-10-04T08,32.7,68.2,0.9,180.0,14.7,33.3,44,0.0,0,983.7,14.8,346,18.9,1260.0
2022-10-04T09,32.2,69.4,4.0,174.0,15.0,33.2,44,0.0,0,982.6,15.4,344,19.9,1345.0
2022-10-04T10,32.2,70.5,10.6,162.0,16.6,33.0,45,0.0,1,982.0,15.2,346,19.6,1375.0
2022-10-04T11,34.2,73.6,20.2,144.0,19.0,32.3,48,0.0,5,982.0,12.7,352,17.8,1265.0
2022-10-04T12,40.4,81.7,28.1,129.0,24.0,30.8,58,0.0,21,982.4,7.7,349,16.2,505.0
2022-10-04T13,47.4,85.4,45.6,103.0,27.6,28.8,68,0.0,20,983.1,6.5,357,13.0,120.0
2022-10-04T14,56.3,93.4,70.4,66.0,32.6,28.4,69,0.0,3,983.1,9.4,328,18.3,80.0
2022-10-04T15,67.3,107.3,97.8,25.0,39.7,26.9,79,0.0,33,984.4,5.4,48,12.0,60.0
2022-10-04T16,81.0,127.1,108.2,12.0,45.8,26.4,85,0.0,11,984.5,6.8,90,10.8,45.0
2022-10-04T17,94.5,145.8,113.8,8.0,52.3,25.9,86,0.0,0,984.8,7.0,111,12.2,40.0
2022-10-04T18,102.0,156.5,114.9,5.0,56.4,25.8,86,0.0,0,984.5,4.7,81,7.7,35.0
2022-10-04T19,101.7,156.9,108.8,4.0,52.6,25.3,88,0.0,8,984.4,5.1,82,11.5,45.0
2022-10-04T20,98.0,151.8,98.0,4.0,45.0,25.0,89,0.0,12,983.8,6.9,99,15.5,60.0
2022-10-04T21,101.0,156.5,86.4,5.0,37.2,24.8,88,0.0,17,983.8,11.3,83,20.5,65.0
2022-10-04T22,109.9,168.1,85.4,3.0,36.7,24.1,86,0.0,10,983.5,7.3,99,14.1,65.0
2022-10-04T23,105.0,157.9,87.4,0.0,38.6,23.6,87,0.0,18,983.6,6.5,93,13.9,65.0
2022-10-05T00,68.2,107.1,44.3,23.0,35.7,23.0,94,0.0,21,983.6,7.4,76,14.8,75.0
2022-10-05T01,77.8,121.5,52.1,23.0,39.9,23.3,93,0.0,98,984.3,5.5,67,7.5,70.0
2022-10-05T02,89.2,137.8,63.1,23.0,45.9,24.0,89,0.0,98,984.6,7.0,78,9.1,140.0
2022-10-05T03,86.1,134.6,68.2,43.0,52.2,25.2,84,0.0,98,985.0,4.8,77,6.2,275.0
2022-10-05T04,80.6,124.8,56.3,87.0,54.4,26.9,78,0.0,97,985.7,5.5,79,6.5,485.0
2022-10-05T05,66.1,101.5,36.2,146.0,55.2,29.4,67,0.0,70,985.6,6.2,97,7.6,875.0
2022-10-05T06,56.9,87.1,14.1,212.0,53.0,30.9,62,0.0,29,985.0,5.6,63,6.8,1225.0
2022-10-05T07,53.7,81.7,6.6,239.0,47.2,31.5,59,0.0,19,984.2,5.4,42,6.4,1320.0
2022-10-05T08,51.3,78.0,3.2,254.0,38.7,32.0,57,0.0,7,983.2,5.2,34,6.5,1365.0
2022-10-05T09,49.1,74.7,5.5,255.0,29.0,32.3,54,0.0,12,982.0,5.6,15,6.7,1370.0
2022-10-05T10,47.0,71.7,12.4,237.0,24.1,32.2,54,0.0,5,981.5,7.6,5,9.4,1230.0
2022-10-05T11,44.4,68.2,23.7,206.0,20.3,31.6,55,0.0,14,981.2,9.4,7,11.9,245.0
2022-10-05T12,49.5,80.1,38.2,139.0,19.8,30.3,64,0.0,5,981.7,6.2,21,11.2,145.0
2022-10-05T13,58.1,90.1,57.9,109.0,23.6,28.7,72,0.0,23,982.2,4.8,42,11.3,75.0
2022-10-05T14,67.1,100.6,86.0,66.0,29.0,28.1,75,0.0,31,982.9,6.3,77,14.8,75.0
2022-10-05T15,81.5,120.6,116.9,20.0,37.1,27.8,77,0.0,18,983.6,6.5,87,15.5,100.0
2022-10-05T16,99.2,145.8,129.2,6.0,44.7,27.0,80,0.0,2,983.8,9.2,121,18.5,160.0
2022-10-05T17,114.8,168.1,136.3,2.0,53.3,26.3,81,0.0,2,984.1,8.9,137,18.6,280.0
2022-10-05T18,121.1,177.0,135.6,2.0,58.7,25.7,82,0.0,0,983.9,8.4,121,18.8,355.0
2022-10-05T19,114.3,166.2,124.3,5.0,53.9,25.2,85,0.0,0,983.5,7.8,112,17.9,345.0
2022-10-05T20,102.2,148.1,105.6,11.0,44.2,24.7,89,0.0,4,983.3,8.4,97,18.5,345.0
2022-10-05T21,86.6,125.7,80.6,19.0,32.5,24.2,93,0.0,7,982.7,6.8,90,15.5,330.0
2022-10-05T22,67.8,99.2,64.6,22.0,27.1,23.7,96,0.0,0,982.7,7.6,82,16.2,375.0
2022-10-05T23,51.2,75.9,49.0,25.0,22.9,23.3,97,0.0,37,982.4,6.2,69,13.4,375.0
2022-10-06T00,36.3,55.1,28.9,30.0,21.5,23.1,94,0.0,15,984.3,9.8,82,18.4,410.0
2022-10-06T01,35.9,53.9,29.1,33.0,26.2,23.3,93,0.0,100,984.9,9.5,79,17.7,430.0
2022-10-06T02,33.8,50.3,29.4,37.0,32.9,24.6,85,0.0,100,985.5,12.9,103,17.4,465.0
2022-10-06T03,23.4,38.9,28.3,49.0,39.6,25.6,79,0.0,55,985.8,10.6,114,13.4,515.0
2022-10-06T04,22.2,39.7,25.4,67.0,41.1,27.3,71,0.0,47,985.8,6.8,93,8.7,695.0
2022-10-06T05,22.8,41.9,21.3,91.0,40.7,29.0,63,0.0,38,985.5,8.3,72,10.1,890.0
2022-10-06T06,22.6,43.2,16.3,118.0,38.4,30.2,57,0.0,19,984.8,9.3,62,11.4,1180.0
2022-10-06T07,21.3,42.8,13.0,133.0,34.6,30.8,54,0.0,37,984.0,8.5,62,10.6,1350.0
2022-10-06T08,20.9,43.1,10.0,145.0,29.3,31.3,51,0.0,28,983.0,9.1,72,11.3,1330.0
2022-10-06T09,20.3,44.5,9.4,151.0,25.0,31.3,51,0.0,29,982.0,10.7,76,13.2,1325.0
